record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
30602,4,30,2000,17,DO,M,34.0,39.0,Dipodomys,ordii,Rodent
30603,4,30,2000,17,DO,M,33.0,38.0,Dipodomys,ordii,Rodent
30612,4,30,2000,2,DO,F,34.0,42.0,Dipodomys,ordii,Rodent
30622,4,30,2000,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
30649,4,30,2000,17,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
30688,5,1,2000,8,DO,M,35.0,23.0,Dipodomys,ordii,Rodent
30689,5,1,2000,8,DO,F,36.0,47.0,Dipodomys,ordii,Rodent
30693,5,1,2000,8,DO,M,37.0,60.0,Dipodomys,ordii,Rodent
30696,5,1,2000,8,DO,M,35.0,49.0,Dipodomys,ordii,Rodent
30697,5,1,2000,8,DO,F,35.0,45.0,Dipodomys,ordii,Rodent
30700,5,1,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
30727,6,3,2000,1,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
30728,6,3,2000,1,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
30739,6,3,2000,2,DO,M,34.0,31.0,Dipodomys,ordii,Rodent
30748,6,3,2000,12,DO,M,36.0,47.0,Dipodomys,ordii,Rodent
30752,6,3,2000,12,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
30769,6,3,2000,17,DO,M,35.0,24.0,Dipodomys,ordii,Rodent
30776,6,3,2000,17,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
30847,6,4,2000,11,DO,M,36.0,,Dipodomys,ordii,Rodent
30857,6,4,2000,9,DO,M,35.0,44.0,Dipodomys,ordii,Rodent
30864,6,4,2000,8,DO,M,36.0,35.0,Dipodomys,ordii,Rodent
30867,6,4,2000,8,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
30869,6,4,2000,8,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
30870,6,4,2000,8,DO,M,37.0,32.0,Dipodomys,ordii,Rodent
30906,7,1,2000,1,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
30921,7,1,2000,12,DO,M,35.0,62.0,Dipodomys,ordii,Rodent
30931,7,1,2000,12,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
30970,7,1,2000,17,DO,M,34.0,51.0,Dipodomys,ordii,Rodent
30981,7,1,2000,24,DO,F,42.0,46.0,Dipodomys,ordii,Rodent
31049,7,2,2000,8,DO,M,36.0,39.0,Dipodomys,ordii,Rodent
31054,7,2,2000,8,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
31112,7,22,2000,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
31138,7,22,2000,17,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
31196,8,25,2000,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
31221,8,25,2000,12,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
31269,8,25,2000,24,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
31325,8,26,2000,9,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
31334,8,26,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
31335,8,26,2000,8,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
31375,9,30,2000,1,DO,M,33.0,50.0,Dipodomys,ordii,Rodent
31397,9,30,2000,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
31478,10,1,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
31479,10,1,2000,8,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
31480,10,1,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
31506,11,25,2000,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
31507,11,25,2000,1,DO,,36.0,51.0,Dipodomys,ordii,Rodent
31528,11,25,2000,12,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
31576,11,26,2000,6,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
31591,11,26,2000,8,DO,M,34.0,45.0,Dipodomys,ordii,Rodent
31593,11,26,2000,8,DO,M,34.0,49.0,Dipodomys,ordii,Rodent
31594,11,26,2000,8,DO,F,38.0,49.0,Dipodomys,ordii,Rodent
31616,12,22,2000,1,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
31636,12,22,2000,12,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
31697,12,23,2000,8,DO,M,35.0,47.0,Dipodomys,ordii,Rodent
31698,12,23,2000,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
31714,1,21,2001,1,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
31722,1,21,2001,12,DO,M,34.0,54.0,Dipodomys,ordii,Rodent
31748,1,21,2001,7,DO,M,34.0,47.0,Dipodomys,ordii,Rodent
31940,4,21,2001,1,DO,M,35.0,,Dipodomys,ordii,Rodent
31943,4,21,2001,1,DO,F,37.0,68.0,Dipodomys,ordii,Rodent
31950,4,21,2001,12,DO,M,34.0,54.0,Dipodomys,ordii,Rodent
31952,4,21,2001,12,DO,F,34.0,60.0,Dipodomys,ordii,Rodent
31956,4,21,2001,24,DO,F,36.0,76.0,Dipodomys,ordii,Rodent
32015,4,22,2001,8,DO,M,34.0,59.0,Dipodomys,ordii,Rodent
32016,4,22,2001,8,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
32023,4,22,2001,14,DO,F,35.0,52.0,Dipodomys,ordii,Rodent
32038,5,26,2001,1,DO,M,34.0,55.0,Dipodomys,ordii,Rodent
32042,5,26,2001,1,DO,F,37.0,68.0,Dipodomys,ordii,Rodent
32047,5,26,2001,12,DO,M,34.0,49.0,Dipodomys,ordii,Rodent
32048,5,26,2001,12,DO,F,34.0,27.0,Dipodomys,ordii,Rodent
32084,5,26,2001,24,DO,M,27.0,51.0,Dipodomys,ordii,Rodent
32123,5,27,2001,8,DO,F,36.0,59.0,Dipodomys,ordii,Rodent
32132,5,27,2001,14,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
32154,6,25,2001,1,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
32158,6,25,2001,1,DO,M,35.0,26.0,Dipodomys,ordii,Rodent
32171,6,25,2001,12,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
32173,6,25,2001,12,DO,F,35.0,53.0,Dipodomys,ordii,Rodent
32303,7,22,2001,9,DO,M,37.0,,Dipodomys,ordii,Rodent
32312,7,22,2001,8,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
32317,7,22,2001,8,DO,M,36.0,46.0,Dipodomys,ordii,Rodent
32319,7,22,2001,8,DO,F,36.0,61.0,Dipodomys,ordii,Rodent
32321,7,22,2001,8,DO,M,35.0,,Dipodomys,ordii,Rodent
32338,7,22,2001,14,DO,M,38.0,45.0,Dipodomys,ordii,Rodent
32368,8,25,2001,1,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
32374,8,25,2001,1,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
32376,8,25,2001,1,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
32396,8,25,2001,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
32401,8,25,2001,12,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
32544,8,26,2001,8,DO,M,35.0,59.0,Dipodomys,ordii,Rodent
32555,8,26,2001,8,DO,F,38.0,64.0,Dipodomys,ordii,Rodent
32592,9,22,2001,1,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
32613,9,22,2001,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
32617,9,22,2001,12,DO,M,38.0,60.0,Dipodomys,ordii,Rodent
32704,9,23,2001,3,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
32711,9,23,2001,4,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
32762,9,23,2001,8,DO,M,37.0,53.0,Dipodomys,ordii,Rodent
32764,9,23,2001,8,DO,M,36.0,60.0,Dipodomys,ordii,Rodent
32808,10,13,2001,1,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
32831,10,13,2001,12,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
32835,10,13,2001,12,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
32907,10,14,2001,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
32914,10,14,2001,4,DO,M,34.0,37.0,Dipodomys,ordii,Rodent
32920,10,14,2001,4,DO,F,37.0,50.0,Dipodomys,ordii,Rodent
32970,10,14,2001,8,DO,M,35.0,57.0,Dipodomys,ordii,Rodent
32971,10,14,2001,8,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
32972,10,14,2001,8,DO,F,37.0,59.0,Dipodomys,ordii,Rodent
32975,10,14,2001,8,DO,F,36.0,34.0,Dipodomys,ordii,Rodent
32976,10,14,2001,8,DO,M,38.0,55.0,Dipodomys,ordii,Rodent
32980,10,14,2001,8,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
33021,11,17,2001,1,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
33026,11,17,2001,1,DO,F,35.0,33.0,Dipodomys,ordii,Rodent
33030,11,17,2001,2,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
33042,11,17,2001,12,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
33043,11,17,2001,12,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
33045,11,17,2001,12,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
33048,11,17,2001,12,DO,M,37.0,61.0,Dipodomys,ordii,Rodent
33131,11,18,2001,3,DO,F,35.0,51.0,Dipodomys,ordii,Rodent
33133,11,18,2001,4,DO,M,34.0,39.0,Dipodomys,ordii,Rodent
33135,11,18,2001,4,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
33138,11,18,2001,4,DO,M,36.0,,Dipodomys,ordii,Rodent
33139,11,18,2001,4,DO,F,35.0,36.0,Dipodomys,ordii,Rodent
33162,11,18,2001,11,DO,F,35.0,42.0,Dipodomys,ordii,Rodent
33163,11,18,2001,11,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
33185,11,18,2001,8,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
33186,11,18,2001,8,DO,M,37.0,54.0,Dipodomys,ordii,Rodent
33189,11,18,2001,8,DO,F,36.0,42.0,Dipodomys,ordii,Rodent
33190,11,18,2001,8,DO,M,35.0,58.0,Dipodomys,ordii,Rodent
33217,11,18,2001,16,DO,F,34.0,46.0,Dipodomys,ordii,Rodent
33221,12,15,2001,1,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
33222,12,15,2001,1,DO,M,34.0,46.0,Dipodomys,ordii,Rodent
33224,12,15,2001,1,DO,M,35.0,41.0,Dipodomys,ordii,Rodent
33230,12,15,2001,2,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
33233,12,15,2001,2,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
33240,12,15,2001,12,DO,F,37.0,52.0,Dipodomys,ordii,Rodent
33241,12,15,2001,12,DO,M,36.0,60.0,Dipodomys,ordii,Rodent
33243,12,15,2001,12,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
33322,1,12,2002,1,DO,M,37.0,58.0,Dipodomys,ordii,Rodent
33325,1,12,2002,1,DO,M,35.0,29.0,Dipodomys,ordii,Rodent
33330,1,12,2002,2,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
33335,1,12,2002,2,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
33340,1,12,2002,12,DO,M,34.0,24.0,Dipodomys,ordii,Rodent
33342,1,12,2002,12,DO,F,36.0,26.0,Dipodomys,ordii,Rodent
33343,1,12,2002,12,DO,F,37.0,47.0,Dipodomys,ordii,Rodent
33345,1,12,2002,12,DO,M,37.0,55.0,Dipodomys,ordii,Rodent
33398,2,9,2002,1,DO,F,35.0,35.0,Dipodomys,ordii,Rodent
33400,2,9,2002,1,DO,M,37.0,60.0,Dipodomys,ordii,Rodent
33402,2,9,2002,1,DO,M,35.0,40.0,Dipodomys,ordii,Rodent
33406,2,9,2002,2,DO,F,36.0,49.0,Dipodomys,ordii,Rodent
33407,2,9,2002,2,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
33425,2,9,2002,3,DO,F,34.0,51.0,Dipodomys,ordii,Rodent
33431,2,9,2002,3,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
33434,2,9,2002,3,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
33440,2,9,2002,12,DO,F,36.0,52.0,Dipodomys,ordii,Rodent
33441,2,9,2002,12,DO,M,36.0,58.0,Dipodomys,ordii,Rodent
33496,2,10,2002,4,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
33506,2,10,2002,6,DO,F,36.0,53.0,Dipodomys,ordii,Rodent
33507,2,10,2002,6,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
33515,2,10,2002,11,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
33518,2,10,2002,11,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
33524,2,10,2002,8,DO,M,35.0,55.0,Dipodomys,ordii,Rodent
33529,2,10,2002,8,DO,M,38.0,52.0,Dipodomys,ordii,Rodent
33530,2,10,2002,8,DO,F,37.0,60.0,Dipodomys,ordii,Rodent
33532,2,10,2002,8,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
33534,2,10,2002,8,DO,M,37.0,59.0,Dipodomys,ordii,Rodent
33560,2,10,2002,16,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
33562,2,10,2002,10,DO,F,35.0,50.0,Dipodomys,ordii,Rodent
33563,2,10,2002,10,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
33564,2,10,2002,10,DO,M,38.0,51.0,Dipodomys,ordii,Rodent
33567,2,10,2002,7,DO,M,36.0,62.0,Dipodomys,ordii,Rodent
33568,2,10,2002,7,DO,F,37.0,55.0,Dipodomys,ordii,Rodent
33569,2,10,2002,7,DO,F,38.0,47.0,Dipodomys,ordii,Rodent
33570,2,10,2002,7,DO,F,35.0,54.0,Dipodomys,ordii,Rodent
33571,3,13,2002,1,DO,M,35.0,46.0,Dipodomys,ordii,Rodent
33572,3,13,2002,1,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
33575,3,13,2002,1,DO,F,35.0,46.0,Dipodomys,ordii,Rodent
33577,3,13,2002,1,DO,M,37.0,63.0,Dipodomys,ordii,Rodent
33582,3,13,2002,2,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
33587,3,13,2002,2,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
33589,3,13,2002,12,DO,M,36.0,57.0,Dipodomys,ordii,Rodent
33591,3,13,2002,12,DO,F,36.0,63.0,Dipodomys,ordii,Rodent
33592,3,13,2002,12,DO,M,36.0,32.0,Dipodomys,ordii,Rodent
33644,3,14,2002,3,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
33650,3,14,2002,3,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
33655,3,14,2002,4,DO,F,34.0,31.0,Dipodomys,ordii,Rodent
33656,3,14,2002,4,DO,M,34.0,30.0,Dipodomys,ordii,Rodent
33661,3,14,2002,4,DO,F,36.0,46.0,Dipodomys,ordii,Rodent
33663,3,14,2002,4,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
33676,3,14,2002,6,DO,F,37.0,53.0,Dipodomys,ordii,Rodent
33680,3,14,2002,6,DO,M,,,Dipodomys,ordii,Rodent
33681,3,14,2002,6,DO,M,36.0,59.0,Dipodomys,ordii,Rodent
33690,3,14,2002,11,DO,M,35.0,63.0,Dipodomys,ordii,Rodent
33693,3,14,2002,11,DO,M,37.0,54.0,Dipodomys,ordii,Rodent
33694,3,14,2002,11,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
33704,3,14,2002,8,DO,M,38.0,61.0,Dipodomys,ordii,Rodent
33707,3,14,2002,8,DO,F,37.0,58.0,Dipodomys,ordii,Rodent
33709,3,14,2002,8,DO,M,38.0,55.0,Dipodomys,ordii,Rodent
33710,3,14,2002,8,DO,M,35.0,61.0,Dipodomys,ordii,Rodent
33712,3,14,2002,8,DO,F,37.0,53.0,Dipodomys,ordii,Rodent
33736,4,16,2002,1,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
33737,4,16,2002,1,DO,F,35.0,44.0,Dipodomys,ordii,Rodent
33743,4,16,2002,1,DO,M,38.0,58.0,Dipodomys,ordii,Rodent
33747,4,16,2002,1,DO,M,34.0,52.0,Dipodomys,ordii,Rodent
33754,4,16,2002,6,DO,M,34.0,35.0,Dipodomys,ordii,Rodent
33757,4,16,2002,6,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
33759,4,16,2002,6,DO,F,37.0,54.0,Dipodomys,ordii,Rodent
33765,4,16,2002,12,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
33766,4,16,2002,12,DO,M,36.0,48.0,Dipodomys,ordii,Rodent
33767,4,16,2002,12,DO,M,37.0,42.0,Dipodomys,ordii,Rodent
33773,4,16,2002,12,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
33775,4,16,2002,11,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
33776,4,16,2002,11,DO,F,33.0,46.0,Dipodomys,ordii,Rodent
33777,4,16,2002,11,DO,M,35.0,61.0,Dipodomys,ordii,Rodent
33778,4,16,2002,11,DO,M,35.0,34.0,Dipodomys,ordii,Rodent
33781,4,16,2002,11,DO,F,36.0,56.0,Dipodomys,ordii,Rodent
33784,4,16,2002,8,DO,F,36.0,62.0,Dipodomys,ordii,Rodent
33786,4,16,2002,8,DO,M,35.0,53.0,Dipodomys,ordii,Rodent
33789,4,16,2002,8,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
33790,4,16,2002,8,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
33792,4,16,2002,8,DO,M,34.0,62.0,Dipodomys,ordii,Rodent
33800,4,16,2002,8,DO,F,37.0,64.0,Dipodomys,ordii,Rodent
33801,4,16,2002,8,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
33835,4,17,2002,2,DO,F,35.0,38.0,Dipodomys,ordii,Rodent
33836,4,17,2002,2,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
33851,4,17,2002,3,DO,M,36.0,47.0,Dipodomys,ordii,Rodent
33857,4,17,2002,3,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
33859,4,17,2002,3,DO,F,36.0,56.0,Dipodomys,ordii,Rodent
33864,4,17,2002,4,DO,F,35.0,60.0,Dipodomys,ordii,Rodent
33867,4,17,2002,4,DO,M,34.0,30.0,Dipodomys,ordii,Rodent
33868,4,17,2002,4,DO,M,36.0,56.0,Dipodomys,ordii,Rodent
33938,5,15,2002,1,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
33947,5,15,2002,1,DO,M,36.0,37.0,Dipodomys,ordii,Rodent
33949,5,15,2002,1,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
33960,5,15,2002,2,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
33961,5,15,2002,2,DO,F,36.0,,Dipodomys,ordii,Rodent
33967,5,15,2002,12,DO,M,35.0,45.0,Dipodomys,ordii,Rodent
33968,5,15,2002,12,DO,M,35.0,47.0,Dipodomys,ordii,Rodent
33976,5,15,2002,12,DO,F,37.0,63.0,Dipodomys,ordii,Rodent
33980,5,15,2002,12,DO,M,36.0,51.0,Dipodomys,ordii,Rodent
34049,5,16,2002,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
34063,5,16,2002,3,DO,M,36.0,52.0,Dipodomys,ordii,Rodent
34065,5,16,2002,3,DO,M,36.0,32.0,Dipodomys,ordii,Rodent
34066,5,16,2002,3,DO,M,37.0,29.0,Dipodomys,ordii,Rodent
34073,5,16,2002,4,DO,M,34.0,,Dipodomys,ordii,Rodent
34075,5,16,2002,4,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
34079,5,16,2002,4,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
34081,5,16,2002,6,DO,M,34.0,55.0,Dipodomys,ordii,Rodent
34083,5,16,2002,6,DO,F,33.0,24.0,Dipodomys,ordii,Rodent
34086,5,16,2002,6,DO,F,36.0,55.0,Dipodomys,ordii,Rodent
34089,5,16,2002,6,DO,M,34.0,44.0,Dipodomys,ordii,Rodent
34097,5,16,2002,6,DO,M,35.0,24.0,Dipodomys,ordii,Rodent
34106,5,16,2002,11,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
34108,5,16,2002,11,DO,M,35.0,37.0,Dipodomys,ordii,Rodent
34109,5,16,2002,11,DO,M,34.0,56.0,Dipodomys,ordii,Rodent
34110,5,16,2002,11,DO,F,32.0,45.0,Dipodomys,ordii,Rodent
34114,5,16,2002,11,DO,F,35.0,37.0,Dipodomys,ordii,Rodent
34130,5,16,2002,8,DO,F,36.0,60.0,Dipodomys,ordii,Rodent
34134,5,16,2002,8,DO,F,35.0,47.0,Dipodomys,ordii,Rodent
34135,5,16,2002,8,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
34142,5,16,2002,8,DO,M,38.0,44.0,Dipodomys,ordii,Rodent
34146,5,16,2002,8,DO,F,36.0,44.0,Dipodomys,ordii,Rodent
34147,5,16,2002,8,DO,M,35.0,57.0,Dipodomys,ordii,Rodent
34176,5,16,2002,16,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
34180,6,15,2002,1,DO,F,34.0,39.0,Dipodomys,ordii,Rodent
34201,6,15,2002,12,DO,F,38.0,47.0,Dipodomys,ordii,Rodent
34204,6,15,2002,12,DO,M,38.0,52.0,Dipodomys,ordii,Rodent
34207,6,15,2002,12,DO,M,36.0,54.0,Dipodomys,ordii,Rodent
34248,6,15,2002,17,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
34288,6,16,2002,3,DO,F,35.0,55.0,Dipodomys,ordii,Rodent
34307,6,16,2002,4,DO,M,35.0,50.0,Dipodomys,ordii,Rodent
34318,6,16,2002,6,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
34325,6,16,2002,6,DO,F,36.0,50.0,Dipodomys,ordii,Rodent
34327,6,16,2002,11,DO,M,33.0,41.0,Dipodomys,ordii,Rodent
34328,6,16,2002,11,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
34331,6,16,2002,11,DO,F,33.0,40.0,Dipodomys,ordii,Rodent
34332,6,16,2002,11,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
34335,6,16,2002,11,DO,F,35.0,44.0,Dipodomys,ordii,Rodent
34350,6,16,2002,8,DO,M,37.0,49.0,Dipodomys,ordii,Rodent
34351,6,16,2002,8,DO,M,35.0,36.0,Dipodomys,ordii,Rodent
34352,6,16,2002,8,DO,F,38.0,48.0,Dipodomys,ordii,Rodent
34355,6,16,2002,8,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
34356,6,16,2002,8,DO,M,35.0,26.0,Dipodomys,ordii,Rodent
34360,6,16,2002,8,DO,M,36.0,55.0,Dipodomys,ordii,Rodent
34361,6,16,2002,8,DO,M,37.0,45.0,Dipodomys,ordii,Rodent
34366,6,16,2002,8,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
34372,6,16,2002,13,DO,F,36.0,41.0,Dipodomys,ordii,Rodent
34411,7,13,2002,1,DO,F,37.0,40.0,Dipodomys,ordii,Rodent
34431,7,13,2002,2,DO,M,36.0,49.0,Dipodomys,ordii,Rodent
34436,7,13,2002,12,DO,M,35.0,52.0,Dipodomys,ordii,Rodent
34437,7,13,2002,12,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
34438,7,13,2002,12,DO,,,,Dipodomys,ordii,Rodent
34449,7,13,2002,12,DO,M,35.0,56.0,Dipodomys,ordii,Rodent
34571,7,14,2002,6,DO,M,37.0,51.0,Dipodomys,ordii,Rodent
34573,7,14,2002,6,DO,M,36.0,39.0,Dipodomys,ordii,Rodent
34582,7,14,2002,11,DO,M,36.0,42.0,Dipodomys,ordii,Rodent
34584,7,14,2002,11,DO,F,34.0,45.0,Dipodomys,ordii,Rodent
34585,7,14,2002,11,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
34587,7,14,2002,11,DO,M,35.0,54.0,Dipodomys,ordii,Rodent
34593,7,14,2002,11,DO,F,35.0,39.0,Dipodomys,ordii,Rodent
34601,7,14,2002,9,DO,F,37.0,47.0,Dipodomys,ordii,Rodent
34611,7,14,2002,8,DO,M,37.0,52.0,Dipodomys,ordii,Rodent
34613,7,14,2002,8,DO,F,36.0,47.0,Dipodomys,ordii,Rodent
34616,7,14,2002,8,DO,M,37.0,47.0,Dipodomys,ordii,Rodent
34618,7,14,2002,8,DO,M,34.0,53.0,Dipodomys,ordii,Rodent
34620,7,14,2002,8,DO,M,36.0,40.0,Dipodomys,ordii,Rodent
34670,9,8,2002,1,DO,F,36.0,51.0,Dipodomys,ordii,Rodent
34675,9,8,2002,12,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
34714,9,10,2002,13,DO,F,35.0,64.0,Dipodomys,ordii,Rodent
34716,9,10,2002,11,DO,F,34.0,62.0,Dipodomys,ordii,Rodent
34732,9,10,2002,8,DO,F,37.0,51.0,Dipodomys,ordii,Rodent
34740,9,10,2002,4,DO,F,37.0,57.0,Dipodomys,ordii,Rodent
34741,9,10,2002,4,DO,M,36.0,53.0,Dipodomys,ordii,Rodent
34758,10,5,2002,1,DO,M,32.0,40.0,Dipodomys,ordii,Rodent
34770,10,5,2002,1,DO,M,35.0,51.0,Dipodomys,ordii,Rodent
34819,10,5,2002,12,DO,F,37.0,54.0,Dipodomys,ordii,Rodent
34823,10,5,2002,12,DO,F,36.0,57.0,Dipodomys,ordii,Rodent
34890,10,6,2002,6,DO,F,35.0,48.0,Dipodomys,ordii,Rodent
34905,10,6,2002,11,DO,M,32.0,32.0,Dipodomys,ordii,Rodent
34906,10,6,2002,11,DO,F,34.0,50.0,Dipodomys,ordii,Rodent
34917,10,6,2002,8,DO,M,33.0,61.0,Dipodomys,ordii,Rodent
34922,10,6,2002,8,DO,F,37.0,56.0,Dipodomys,ordii,Rodent
34924,10,6,2002,8,DO,M,38.0,60.0,Dipodomys,ordii,Rodent
34958,10,6,2002,13,DO,M,39.0,60.0,Dipodomys,ordii,Rodent
34961,10,6,2002,13,DO,F,34.0,64.0,Dipodomys,ordii,Rodent
34981,11,9,2002,1,DO,M,32.0,51.0,Dipodomys,ordii,Rodent
35029,11,9,2002,12,DO,F,36.0,54.0,Dipodomys,ordii,Rodent
35030,11,9,2002,12,DO,M,35.0,38.0,Dipodomys,ordii,Rodent
35079,11,10,2002,6,DO,F,35.0,61.0,Dipodomys,ordii,Rodent
35082,11,10,2002,6,DO,M,34.0,46.0,Dipodomys,ordii,Rodent
35093,11,10,2002,11,DO,M,37.0,62.0,Dipodomys,ordii,Rodent
35096,11,10,2002,11,DO,F,33.0,56.0,Dipodomys,ordii,Rodent
35114,11,10,2002,4,DO,M,34.0,41.0,Dipodomys,ordii,Rodent
35116,11,10,2002,4,DO,M,35.0,40.0,Dipodomys,ordii,Rodent
35118,11,10,2002,4,DO,F,37.0,60.0,Dipodomys,ordii,Rodent
35120,11,10,2002,4,DO,M,36.0,50.0,Dipodomys,ordii,Rodent
35142,11,10,2002,8,DO,M,35.0,62.0,Dipodomys,ordii,Rodent
35144,11,10,2002,8,DO,M,38.0,57.0,Dipodomys,ordii,Rodent
35147,11,10,2002,8,DO,M,39.0,63.0,Dipodomys,ordii,Rodent
35149,11,10,2002,8,DO,M,36.0,43.0,Dipodomys,ordii,Rodent
35153,11,10,2002,13,DO,M,37.0,57.0,Dipodomys,ordii,Rodent
35160,11,10,2002,13,DO,F,36.0,65.0,Dipodomys,ordii,Rodent
35175,11,10,2002,15,DO,F,34.0,42.0,Dipodomys,ordii,Rodent
